id,count
BEADDDBEF,2
BEADDDBII,2
BEADDDEFE,2
BEADDDEJA,2
BEADDDGGD,4
BEADDDGGJ,2
BEADDDGJB,2
BEADDDHEB,2
BEADDDJAB,2
BEADDDJJI,2
BEADDEAGD,2
BEADDECFC,2
BEADDECJJ,2
BEADDEGEA,2
BEADDEHCG,2
BEADDFCAF,2
BEADDFCBF,2
BEADDFDBC,2
BEADDFFAI,2
BEADDFFFE,4
BEADDFIBI,2
BEADDFIEF,4
BEADDFIJG,3
BEADDGAEE,2
BEADDGCBG,2
BEADDGDCB,2
BEADDGFAJ,2
BEADDGFBF,2
BEADDGFDD,2
BEADDGFGD,2
BEADDGICI,2
BEADDGJFH,2
BEADDHAIJ,3
BEADDHCFD,2
BEADDHGBC,2
BEADDHGGG,2
BEADDHIAG,2
BEADDIAIA,2
BEADDIDDE,2
BEADDIFGE,2
BEADDIIBA,2
BEADDIICB,2
BEADDJBII,4
BEADDJECI,3
BEADDJJDA,2
BEADDJJDI,2
BEADDJJID,2
BEADEABGI,2
BEADEAEBH,2
BEADEAHBG,2
BEADEAIHA,2
BEADEAIHJ,4
BEADEBACJ,3
BEADEBCGF,2
BEADEBECJ,2
BEADEBEHD,2
BEADEBFBB,2
BEADEBFEF,2
BEADEBIDI,2
BEADEBJBH,2
BEADECAAC,2
BEADECCFJ,2
BEADECFCC,2
BEADECFJJ,2
BEADECJDH,2
BEADEDAAD,2
BEADEDACD,2
BEADEDEAF,2
BEADEDEGI,2
BEADEDFEG,2
BEADEDHGI,5
BEADEDIIE,2
BEADEECBD,2
BEADEECID,2
BEADEEIBG,2
BEADEEICB,2
BEADEFBBA,4
BEADEFBFJ,2
BEADEFCFJ,2
BEADEFEGG,2
BEADEFEGH,2
BEADEFFIC,2
BEADEFGJI,3
BEADEFHBA,2
BEADEFHCE,2
BEADEFIBA,2
BEADEFIDA,2
BEADEFIEB,2
BEADEFIHG,2
BEADEGAIG,2
BEADEGBJH,4
BEADEGCFA,2
BEADEGEEE,2
BEADEGEEG,4
BEADEGEHD,2
BEADEGFAC,2
BEADEGFBA,2
BEADEGFBE,2
BEADEGGHH,2
BEADEGIHJ,2
BEADEHAIJ,2
BEADEHBEI,2
BEADEHCAH,2
BEADEHDDB,2
BEADEHEHI,3
BEADEHFCH,2
BEADEHHDJ,2
BEADEHIBC,2
BEADEHJEB,2
BEADEHJGA,2
BEADEIAFE,2
BEADEIEBJ,2
BEADEIEDH,2
BEADEIFDJ,2
BEADEIFGG,4
BEADEIJCJ,2
BEADEJAEB,2
BEADEJAGI,2
BEADEJBJC,2
BEADEJCDC,2
BEADEJDBG,3
BEADEJEBA,2
BEADEJECA,2
BEADEJEHI,2
BEADEJFCJ,2
BEADEJFDD,2
BEADEJFII,2
BEADEJHAE,2
BEADEJHJF,2
BEADEJICG,2
BEADFAFEJ,2
BEADFAFHA,4
BEADFAHGH,2
BEADFBBEG,2
BEADFBBFA,2
BEADFBEGA,3
BEADFBGIB,2
BEADFBIEG,2
BEADFCADE,2
BEADFCADH,2
BEADFCAEJ,2
BEADFCCJA,2
BEADFCEHH,2
BEADFCEJB,2
BEADFDBCJ,2
BEADFDBGC,2
BEADFDDJJ,2
BEADFDECD,2
BEADFDEDD,2
BEADFDGCB,2
BEADFDGEF,4
BEADFDIDJ,4
BEADFDIJE,2
BEADFEDHE,2
BEADFEIAD,2
BEADFFABH,2
BEADFFJDG,2
BEADFGBJJ,2
BEADFGDFA,2
BEADFGDGI,4
BEADFGHAF,2
BEADFHDDA,2
BEADFHDDB,2
BEADFHEHB,2
BEADFHFFJ,2
BEADFHJIB,2
BEADFICHH,2
BEADFIFEA,4
BEADFIHHC,2
BEADFIIDE,2
BEADFJCHJ,2
BEADFJDFH,4
BEADFJEJA,2
BEADFJJIH,2
BEADGAAFD,2
BEADGABBB,4
BEADGACCC,2
BEADGACIG,3
BEADGAFBF,2
BEADGAFEI,2
BEADGAGBI,2
BEADGAGIA,2
BEADGAHDA,2
BEADGAIHA,2
BEADGAIJF,2
BEADGBAAE,2
BEADGBAEH,3
BEADGBECJ,2
BEADGBEDC,2
BEADGBIIJ,2
BEADGCEAE,2
BEADGCEEH,2
BEADGCFBC,2
BEADGCGCF,2
BEADGCHIB,2
BEADGCHJF,2
BEADGCJAD,2
BEADGDAFC,4
BEADGDCAB,4
BEADGDCDA,2
BEADGDDBF,2
BEADGDGDI,4
BEADGDGGI,2
BEADGDGIH,2
BEADGDIHD,2
BEADGDJAA,2
BEADGDJEC,2
BEADGDJEJ,2
BEADGECGI,2
BEADGECJC,2
BEADGEDGB,2
BEADGFFAH,4
BEADGFFGE,2
BEADGGACJ,2
BEADGGEEB,2
BEADGGFJF,2
BEADGHADE,2
BEADGHBHB,3
BEADGHGEG,2
BEADGHHCA,2
BEADGHHDE,2
BEADGHHJH,2
BEADGHJID,2
BEADGIBHJ,2
BEADGIBIA,2
BEADGICFH,2
BEADGIFGH,2
BEADGIFJG,2
BEADGIHFF,2
BEADGIJIG,2
BEADGJBCJ,4
BEADGJBFI,2
BEADGJCBG,2
BEADGJCIH,2
BEADGJDDI,2
BEADGJDHB,2
BEADGJDIH,2
BEADGJGBA,2
BEADGJHEJ,2
BEADGJIDH,2
BEADGJIHD,2
BEADHABAF,2
BEADHADEI,2
BEADHAHEJ,2
BEADHAIDH,2
BEADHAIGJ,3
BEADHBAIB,3
BEADHBBJA,2
BEADHBBJF,2
BEADHBEDI,4
BEADHBJJJ,2
BEADHCCJC,2
BEADHCDGI,2
BEADHCEDB,2
BEADHCEDF,2
BEADHCFCG,2
BEADHCGII,2
BEADHCIBI,3
BEADHCIJJ,4
BEADHDCHD,2
BEADHDCJE,2
BEADHDDBI,2
BEADHDGIF,4
BEADHDIHH,2
BEADHEBBA,3
BEADHEDBI,2
BEADHEEFA,2
BEADHFADB,2
BEADHFCDA,2
BEADHGAFG,2
BEADHGAID,2
BEADHGBAD,2
BEADHGCED,2
BEADHGCGD,4
BEADHGDAI,2
BEADHGDDE,3
BEADHGFDF,2
BEADHGGHB,2
BEADHGIDC,2
BEADHHBBD,2
BEADHHDAF,3
BEADHHDED,2
BEADHHEGH,2
BEADHHGDH,2
BEADHHIDI,4
BEADHHJJH,2
BEADHIDHI,2
BEADHIEJI,2
BEADHIHGC,2
BEADHJAEF,2
BEADHJAEG,2
BEADHJECI,2
BEADHJEHG,2
BEADHJFCH,3
BEADHJGAI,2
BEADHJGEF,2
BEADHJGIG,2
BEADIAAAJ,2
BEADIAFBG,2
BEADIAJFC,2
BEADIBBEG,2
BEADIBBEI,4
BEADIBBHG,2
BEADIBBHH,2
BEADIBEIE,2
BEADIBIDF,2
BEADIBJHG,4
BEADICAFA,2
BEADICBAH,2
BEADICBBC,3
BEADICCDG,4
BEADICDHF,2
BEADICEDA,2
BEADICFBB,2
BEADICFDB,2
BEADICGIJ,2
BEADICIFC,2
BEADICIIH,2
BEADICJIJ,2
BEADIDCFE,2
BEADIEEJC,2
BEADIEFBC,2
BEADIEFDJ,2
BEADIEJJE,2
BEADIFBFI,2
BEADIFEFE,2
BEADIFFAD,4
BEADIFHCG,2
BEADIFIJG,2
BEADIGAAH,2
BEADIHBGG,2
BEADIHHCI,3
BEADIHIED,2
BEADIHJCF,2
BEADIIGBI,2
BEADIIIDC,2
BEADIIJGF,2
BEADIJADB,2
BEADIJAHE,2
BEADIJAIC,4
BEADIJEHD,2
BEADIJEHE,2
BEADIJHJG,2
BEADIJICG,2
BEADIJIFH,3
BEADJADFE,2
BEADJAGCJ,2
BEADJBFIA,3
BEADJBGEG,2
BEADJBHGF,2
BEADJBIDG,3
BEADJBIIB,2
BEADJCJDE,2
BEADJDAAC,2
BEADJDEAH,3
BEADJDFHG,2
BEADJDHAB,2
BEADJDHAE,2
BEADJDIII,2
BEADJEAEI,6
BEADJEAHH,4
BEADJEAIG,2
BEADJEBIG,2
BEADJECCH,2
BEADJEJHE,2
BEADJFGGH,5
BEADJGDFD,2
BEADJGDID,2
BEADJGFCB,2
BEADJGIJH,2
BEADJHAJA,2
BEADJHFJE,3
BEADJHHGB,3
BEADJHJAB,2
BEADJIFEG,2
BEADJIFHA,3
BEADJIGBH,2
BEADJIIHF,2
BEADJIJHJ,2
BEADJJAFA,2
BEADJJFCJ,2
BEADJJIFF,2
BEADJJJAE,2
BEAEAAEEJ,2
BEAEAAHBF,2
BEAEAAIEC,2
BEAEAAJCF,2
BEAEACABG,2
BEAEACCHC,2
BEAEACEBA,2
BEAEACECJ,2
BEAEACEEG,2
BEAEACFDE,2
BEAEACHID,2
BEAEACIAF,2
BEAEADBAA,2
BEAEADBFI,2
BEAEADBHI,2
BEAEADEAD,4
BEAEADEFE,2
BEAEADGAH,2
BEAEADGIA,4
BEAEAEAHG,2
BEAEAEAJC,2
BEAEAEBFA,2
BEAEAEBGF,4
BEAEAEBJB,2
BEAEAEBJH,4
BEAEAEFAJ,2
BEAEAEFGJ,2
BEAEAEGCG,2
BEAEAEHCJ,4
BEAEAEIHG,2
BEAEAEJEG,2
BEAEAEJEJ,2
BEAEAFCBG,2
BEAEAFCJE,2
BEAEAFECH,2
BEAEAFIAJ,2
BEAEAFIBB,2
BEAEAFIBI,2
BEAEAFICJ,2
BEAEAFIGG,2
BEAEAGAHD,2
BEAEAGEII,2
BEAEAGFEF,4
BEAEAGJJG,2
BEAEAHDHG,2
BEAEAHEAB,4
BEAEAHEDD,2
BEAEAHFAH,2
BEAEAHFDF,2
BEAEAHICA,2
BEAEAHJBJ,2
BEAEAHJCF,2
BEAEAIAEB,4
BEAEAIBHC,2
BEAEAIBIG,2
BEAEAIFIF,2
BEAEAIGDC,3
BEAEAIIHF,2
BEAEAJAFJ,2
BEAEAJBHF,2
BEAEAJCAI,2
BEAEAJHJF,3
BEAEAJIEA,2
BEAEBABCB,4
BEAEBAEEA,2
BEAEBAFJG,2
BEAEBAJGB,2
BEAEBBAEA,2
BEAEBBBHB,4
BEAEBBCAG,2
BEAEBBEIJ,2
BEAEBBGCG,2
BEAEBBHFE,2
BEAEBBIFJ,2
BEAEBBIGE,2
BEAEBBIJG,2
BEAEBBJAH,2
BEAEBCCBG,2
BEAEBCHDJ,2
BEAEBDACE,4
BEAEBECFG,2
BEAEBEEEH,2
BEAEBEFHB,3
BEAEBFBDC,2
BEAEBFCDG,2
BEAEBFDHC,2
BEAEBFEBH,2
BEAEBFFGC,2
BEAEBFHHE,2
BEAEBFIIB,2
BEAEBFIJF,2
BEAEBFJBH,2
BEAEBGAIJ,2
BEAEBGCCG,2
BEAEBGEFH,2
BEAEBGFCG,2
BEAEBGFFB,2
BEAEBGJHF,2
BEAEBHBAA,4
BEAEBHBEI,2
BEAEBHCEI,2
BEAEBHEFB,2
BEAEBIBJC,2
BEAEBICFH,2
BEAEBIDCJ,2
BEAEBIEJE,2
BEAEBIFBF,2
BEAEBIGEJ,3
BEAEBIIGE,2
BEAEBIIJA,3
BEAEBJCFC,2
BEAEBJCHB,2
BEAEBJDBA,4
BEAEBJDGG,2
BEAEBJEHH,2
BEAEBJICG,2
BEAEBJIEA,2
BEAEBJJAD,2
BEAEBJJHH,3
BEAEBJJHI,3
BEAEBJJIE,4
BEAECAAII,4
BEAECABDD,4
BEAECACFC,2
BEAECACJG,2
BEAECADDE,2
BEAECADDG,2
BEAECAEJE,2
BEAECAFAB,2
BEAECAFBB,2
BEAECAIFF,2
BEAECAJAB,2
BEAECBAED,2
BEAECBAEH,2
BEAECBCAC,2
BEAECBCDD,2
BEAECBEGC,2
BEAECBFBJ,2
BEAECBFHH,2
BEAECBGIE,4
BEAECBHID,2
BEAECBICI,2
BEAECBIJD,2
BEAECBJGG,2
BEAECCBGC,2
BEAECCBGD,2
BEAECCBHF,2
BEAECCBIH,2
BEAECCEBE,5
BEAECCGHD,2
BEAECCHJF,2
BEAECCJBG,2
BEAECDCII,5
BEAECDDAJ,3
BEAECDGHE,2
BEAECEBDE,2
BEAECEBII,2
BEAECECEA,2
BEAECEDHJ,2
BEAECEIFA,2
BEAECEJFJ,2
BEAECFBCF,2
BEAECFDGJ,3
BEAECFFAD,2
BEAECFFEJ,2
BEAECFGBA,3
BEAECFGBG,2
BEAECGAEE,2
BEAECGDCD,4
BEAECGFFH,4
BEAECGHEC,2
BEAECGICH,2
BEAECHAHH,2
BEAECHBHA,2
BEAECHEFA,3
BEAECHGGD,3
BEAECHHDB,4
BEAECIAFB,2
BEAECICFJ,2
BEAECICIB,2
BEAECIDAJ,2
BEAECIDBF,2
BEAECIFEE,2
BEAECIGDC,4
BEAECIHIE,2
BEAECIIFC,4
BEAECJBFH,2
BEAECJBHG,2
BEAECJDFD,3
BEAECJDHF,2
BEAECJEAF,2
BEAECJEBE,2
BEAECJEHD,2
BEAECJEHJ,2
BEAECJIHG,2
BEAEDABCD,2
BEAEDADGE,2
BEAEDADIH,2
BEAEDAEBD,2
BEAEDAEHC,2
BEAEDAFHH,3
BEAEDAFJD,2
BEAEDAGHD,2
BEAEDAHJE,2
BEAEDAIGI,3
BEAEDBACJ,2
BEAEDBBGF,2
BEAEDBDCH,4
BEAEDBFAE,4
BEAEDBFGJ,4
BEAEDBGGD,2
BEAEDBHCJ,4
BEAEDBHHI,2
BEAEDBIHJ,4
BEAEDBJIE,4
BEAEDCAGE,2
BEAEDCAHI,2
BEAEDCCAD,2
BEAEDCCII,2
BEAEDCDED,2
BEAEDCDEJ,2
BEAEDCFDH,4
BEAEDCFHE,2
BEAEDCFIC,4
BEAEDCIEC,2
BEAEDDBIJ,2
BEAEDDCAI,2
BEAEDDCFI,3
BEAEDDCHI,4
BEAEDDDJI,4
BEAEDDFGD,2
BEAEDDGCF,2
BEAEDDGIA,2
BEAEDDGIH,4
BEAEDDHIH,2
BEAEDDJAE,2
BEAEDDJIA,4
BEAEDDJJA,2
BEAEDEABG,2
BEAEDEBJC,2
BEAEDECFB,2
BEAEDECJH,2
BEAEDEEBC,2
BEAEDEFFG,2
BEAEDEHBJ,2
BEAEDFAJC,2
BEAEDFCIJ,2
BEAEDFDBF,2
BEAEDFDDA,2
BEAEDFFEA,2
BEAEDFHHB,2
BEAEDFJIH,2
BEAEDGAFJ,4
BEAEDGAHB,2
BEAEDGAHF,4
BEAEDGIAI,2
BEAEDGIEC,2
BEAEDHAED,2
BEAEDHBJJ,4
BEAEDHCFD,4
BEAEDHCHA,2
BEAEDHFAB,2
BEAEDHFJF,2
BEAEDHHCC,3
BEAEDHIIF,2
BEAEDIBEF,2
BEAEDIDDB,2
BEAEDIEID,2
BEAEDIGGF,2
BEAEDIHBI,2
BEAEDIHIC,2
BEAEDJAFD,2
BEAEDJAJH,2
BEAEDJBAC,3
BEAEDJBDH,2
BEAEDJCJI,2
BEAEDJGAB,2
BEAEDJGFF,3
BEAEDJHAH,2
BEAEDJIAF,2
BEAEEAADC,2
BEAEEABBB,2
BEAEEABIE,2
BEAEEACED,2
BEAEEADBI,2
BEAEEADJH,2
BEAEEAEBI,2
BEAEEAECC,2
BEAEEBCFE,3
BEAEEBDEC,2
BEAEEBEBE,3
BEAEEBIFF,5
BEAEEBJCF,2
BEAEECCCC,4
BEAEECCFA,2
BEAEECCGH,2
BEAEECEBA,2
BEAEECEHF,2
BEAEECHAA,2
BEAEECHHA,2
BEAEECIJD,2
BEAEEDAEH,4
BEAEEDAHF,2
BEAEEDCFG,2
BEAEEDCID,4
BEAEEDDEC,3
BEAEEDDIE,4
BEAEEDEIF,2
BEAEEDICB,2
BEAEEDJGC,2
BEAEEDJGJ,2
BEAEEDJHC,2
BEAEEDJIC,4
BEAEEDJID,2
BEAEEECBF,2
BEAEEECFF,2
BEAEEEDED,2
BEAEEEGBD,2
BEAEEEIEJ,2
BEAEEEJHB,2
BEAEEFAFD,3
BEAEEFCEB,2
BEAEEFDJE,2
BEAEEFFJC,2
BEAEEFGBD,4
BEAEEFHEA,2
BEAEEFIJH,2
BEAEEGADJ,2
BEAEEGAEH,2
BEAEEGBHB,2
BEAEEGCAH,2
BEAEEGGIA,2
BEAEEGHEI,2
BEAEEGHFG,2
BEAEEGHJJ,2
BEAEEGJEC,2
BEAEEGJFA,2
BEAEEHCEH,2
BEAEEHDCH,2
BEAEEHFAE,4
BEAEEHFEF,3
BEAEEHHFJ,2
BEAEEHIBD,2
BEAEEHJGJ,2
BEAEEIAGC,2
BEAEEICCA,2
BEAEEIFDG,2
BEAEEIGCA,2
BEAEEIHEC,2
BEAEEIJDH,2
BEAEEJADG,2
BEAEEJDCD,2
BEAEEJGHB,2
BEAEEJHGE,2
BEAEEJIFH,2
BEAEFAAAE,2
BEAEFABAH,4
BEAEFABIB,2
BEAEFABII,3
BEAEFACAB,4
BEAEFACDI,2
BEAEFADFJ,2
BEAEFAEIA,2
BEAEFAFDI,2
BEAEFAHHB,2
BEAEFAIAI,2
BEAEFAJDI,4
BEAEFAJHE,2
BEAEFBAAH,2
BEAEFBBEG,2
BEAEFBCGB,2
BEAEFBCIC,2
BEAEFBDAA,2
BEAEFBDFC,2
BEAEFBEBJ,2
BEAEFBECH,2
BEAEFBGII,2
BEAEFBIDI,2
BEAEFBJGF,3
BEAEFCAED,2
BEAEFCAHB,2
BEAEFCFFD,2
BEAEFCFIG,2
BEAEFCGJC,2
BEAEFDAGH,2
BEAEFDAHD,2
BEAEFDBDC,2
BEAEFDBEF,2
BEAEFDCFB,2
BEAEFDCFG,2
BEAEFDCID,2
BEAEFDEDI,2
BEAEFDGAD,2
BEAEFDIBH,3
BEAEFDJED,2
BEAEFDJGJ,2
BEAEFEBEC,2
BEAEFECEC,2
BEAEFECEE,3
BEAEFEFAE,2
BEAEFEFGH,2
BEAEFEGGG,2
BEAEFFIEB,2
BEAEFFIHJ,2
BEAEFGACC,2
BEAEFGBGI,2
BEAEFGCGA,2
BEAEFGDJB,2
BEAEFGEEC,2
BEAEFGGIA,2
BEAEFGJBH,2
BEAEFHBFJ,2
BEAEFHEBG,2
BEAEFHECI,2
BEAEFHEDB,2
BEAEFHFCA,2
BEAEFHFFJ,4
BEAEFIBHF,2
BEAEFIDCC,2
BEAEFIDGB,2
BEAEFIFAE,2
BEAEFJBBD,2
BEAEFJBFC,2
BEAEFJBHG,2
BEAEFJCCE,4
BEAEFJDAA,3
BEAEFJDCI,2
BEAEFJDDC,2
BEAEFJDGF,2
BEAEFJGAC,2
BEAEFJHBE,2
BEAEFJHIB,2
BEAEFJIFC,2
BEAEFJIJB,2
BEAEGABCC,2
BEAEGABFB,2
BEAEGABGE,2
BEAEGABIE,2
BEAEGACDC,2
BEAEGACFG,2
BEAEGADCC,2
BEAEGADCJ,2
BEAEGAFGD,2
BEAEGAFJB,2
BEAEGAGEF,2
BEAEGAGHJ,2
BEAEGAHBE,3
BEAEGAHCC,2
BEAEGAIAB,2
BEAEGAJCC,2
BEAEGBCEJ,2
BEAEGBCJA,2
BEAEGBCJF,2
BEAEGBGFI,2
BEAEGBICE,2
BEAEGCAHC,2
BEAEGCBEF,2
BEAEGCBGI,2
BEAEGCDDF,2
BEAEGDACH,2
BEAEGDADB,2
BEAEGJAJJ,2
BEAEGJFAJ,2
BEAEGJHDI,2
BEAEGJICG,2
BEAEHDDBD,2
BEAEHDDDD,4
BEAEHDFBB,2
BEAEHDFBE,2
BEAEHDFJD,2
BEAEHDHCA,2
BEAEHDIDF,2
BEAEHEABD,2
BEAEHEACG,2
BEAEHEBJB,2
BEAEHECIB,3
BEAEHEDHG,2
BEAEHEEHF,4
BEAEHEEJF,2
BEAEHEEJJ,2
BEAEHEJCD,4
BEAEHFDDC,2
BEAEHFFHF,4
BEAEHFIAD,2
BEAEHFJCH,2
BEAEHGBHB,2
BEAEHGDJD,2
BEAEHGGEF,2
BEAEHGGIH,2
BEAEHGHAJ,2
BEAEHGHBB,2
BEAEHGHBD,2
BEAEHGHHF,2
BEAEHHAFD,2
BEAEHHAHE,2
BEAEHHBEC,2
BEAEHHBFI,2
BEAEHHBJD,2
BEAEHHEDH,2
BEAEHHGGJ,2
BEAEHHHIC,2
BEAEHHHIH,2
BEAEHIACF,2
BEAEHIAJD,2
BEAEHIEBJ,2
BEAEHIFIH,2
BEAEHIFJJ,2
BEAEHIGDD,3
BEAEHIHJH,2
BEAEHIJCC,2
BEAEHIJEI,2
BEAEIABFJ,2
BEAEIABGF,3
BEAEIACCB,4
BEAEIAHBE,2
BEAEIAHGC,2
BEAEIBAHE,2
BEAEIBBAE,2
BEAEIBBEA,2
BEAEIBCDA,2
BEAEIBCGE,4
BEAEIBGCH,2
BEAEIBHBE,4
BEAEIBJAA,2
BEAEICBEC,2
BEAEICBHG,4
BEAEICFBC,2
BEAEICFBI,2
BEAEICFCA,2
BEAEICFEC,2
BEAEICFGF,2
BEAEICFHC,2
BEAEICHBE,2
BEAEICIBB,2
BEAEICIIG,2
BEAEIDBGF,2
BEAEIDBHJ,2
BEAEIDCCJ,2
BEAEIDCDE,2
BEAEIDCJC,2
BEAEIDEBA,2
BEAEIDEEC,2
BEAEIDGJF,3
BEAEIDHHF,4
BEAEIDIAI,2
BEAEIDIGD,4
BEAEIDJJD,2
BEAEIEADJ,2
BEAEIEJIE,2
BEAEIFACE,2
BEAEIFAEI,2
BEAEIFDCH,2
BEAEIFEHG,4
BEAEIFFAJ,2
BEAEIFFFD,2
BEAEIFFHB,2
BEAEIFHDD,2
BEAEIFHFC,2
BEAEIFHJG,2
BEAEIFIJE,3
BEAEIGAJA,2
BEAEIGDJE,2
BEAEIGGFC,2
BEAEIHAJD,2
BEAEIHBBA,4
BEAEIHBBE,2
BEAEIHBCH,2
BEAEIHCGF,2
BEAEIHDJH,2
BEAEIHEEE,2
BEAEIHFCH,4
BEAEIHFHC,2
BEAEIHGDI,2
BEAEIHIAF,2
BEAEIHJDH,2
BEAEIHJHJ,2
BEAEIIBAI,4
BEAEIICBB,2
BEAEIICDF,2
BEAEIIDFI,3
BEAEIIEFE,2
BEAEIIGAJ,2
BEAEIIGBA,4
BEAEIIGBH,2
BEAEIIGBJ,2
BEAEIIGGE,2
BEAEIIHIE,4
BEAEIJAAA,4
BEAEIJBCI,3
BEAEIJDCD,2
BEAEIJEIH,2
BEAEIJFHF,4
BEAEIJGBG,2
BEAEIJGEA,2
BEAEIJGIJ,2
BEAEIJIDD,2
BEAEIJIDE,3
BEAEIJJEF,2
BEAEJAACC,4
BEAEJABFJ,2
BEAEJABJA,2
BEAEJAECF,3
BEAEJAEFE,2
BEAEJAFFC,2
BEAEJAGAE,2
BEAEJAGJE,2
BEAEJAHBC,2
BEAEJAHHC,3
BEAEJAHJH,2
BEAEJBHIF,2
BEAEJBJBC,2
BEAEJCAEI,2
BEAEJCDIF,2
BEAEJCEDF,4
BEAEJCEDJ,4
BEAEJCJFI,2
BEAEJDABD,2
BEAEJDBBE,2
BEAEJDEAE,4
BEAEJDFEE,2
BEAEJDHIA,2
BEAEJDJFC,4
BEAEJEABA,2
BEAEJEAGA,3
BEAEJEBGF,2
BEAEJEBHB,2
BEAEJEBIB,2
BEAEJEFAB,2
BEAEJEIJH,2
BEAEJFCAB,2
BEAEJFCEF,2
BEAEJFHIF,2
BEAEJGDGC,2
BEAEJGGDJ,2
BEAEJHAJF,2
BEAEJHBBF,3
BEAEJHBFD,2
BEAEJHCBE,2
BEAEJHFJE,2
BEAEJICEC,2
BEAEJIDFH,2
BEAEJIFEG,2
BEAEJIIID,2
BEAEJIIJF,2
BEAEJIJJB,2
BEAEJJCCA,2
BEAEJJCDI,2
BEAFAAAHH,2
BEAFAABII,2
BEAFAABJC,2
BEAFAABJD,2
BEAFAACFC,2
BEAFAACGE,2
BEAFAAEIC,2
BEAFAAEJB,2
BEAFAAFFI,2
BEAFAAFIG,2
BEAFAAGAD,2
BEAFAAGCB,2
BEAFAAHAH,2
BEAFAAHBG,2
BEAFAAHIE,2
BEAFAAHIH,2
BEAFAAHIJ,2
BEAFAAJEA,2
BEAFAAJFB,2
BEAFAAJIF,2
BEAFABABG,2
BEAFABAIC,4
BEAFABDBA,2
BEAFABFBB,2
BEAFABFDI,3
BEAFABGGF,2
BEAFABIEJ,2
BEAFABJBC,3
BEAFACDAH,2
BEAFACDDJ,2
BEAFACDGH,2
BEAFACGJH,2
BEAFACHBD,2
BEAFADCFB,2
BEAFADFIA,2
BEAFADIAA,4
BEAFAECDD,2
BEAFAECGA,2
BEAFAECHH,2
BEAFAEEBF,2
BEAFAEEJI,4
BEAFAEFBF,2
BEAFAEGFF,2
BEAFAEHDC,2
BEAFAEIDF,2
BEAFAEJFD,3
BEAFAFBAH,2
BEAFAFBIE,3
BEAFAFCEH,2
BEAFAFDCH,2
BEAFAFDHA,2
BEAFAFFFD,2
BEAFAFGAD,4
BEAFAFHFB,2
BEAFAFHFD,4
BEAFAFIGA,3
BEAFAFJJB,2
BEAFAGABC,2
BEAFAGADH,2
BEAFAGAHF,2
BEAFAGBGI,4
BEAFAGCBH,2
BEAFAGDHJ,2
BEAFAGFFH,2
BEAFAGGBE,3
BEAFAGHEC,2
BEAFAHAAE,2
BEAFAHCAG,4
BEAFAHCFH,3
BEAFAHCGD,2
BEAFAHCHI,2
BEAFAHDAB,3
BEAFAHDEF,2
BEAFAHEJE,2
BEAFAHFAA,2
BEAFAHGGA,2
BEAFAHGII,2
BEAFAHHCI,4
BEAFAHIGE,2
BEAFAHIIB,2
BEAFAIFBF,2
BEAFAIFGI,2
BEAFAIFHB,2
BEAFAIHAH,2
BEAFAIHCE,4
BEAFAIJDC,2
BEAFAJAEC,2
BEAFAJAGC,4
BEAFAJAHG,2
BEAFAJEHC,2
BEAFAJFFB,2
BEAFAJGIG,2
BEAFAJHAE,2
BEAFAJIEC,2
BEAFAJIIE,3
BEAFAJJBF,2
BEAFBABJI,2
BEAFBADFB,2
BEAFBAFCG,4
BEAFBAFHI,2
BEAFBAFIB,4
BEAFBAGAE,2
BEAFBAGAF,2
BEAFBAGEA,2
BEAFBAICH,2
BEAFBAJEJ,2
BEAFBBAHJ,2
BEAFBBFHD,2
BEAFBBJBH,2
BEAFBBJED,2
BEAFBCDEI,2
BEAFBCDHI,2
BEAFBCDIA,2
BEAFBCHHI,4
BEAFBCIBI,2
BEAFBDAJC,2
BEAFBDFEJ,3
BEAFBDFGC,2
BEAFBDGAB,2
BEAFBDGFJ,2
BEAFBDHED,2
BEAFBDHGG,2
BEAFBDIEB,2
BEAFBEACH,3
BEAFBEBEB,3
BEAFBEBJJ,2
BEAFBEEIF,4
BEAFBEFAD,2
BEAFBEFJH,2
BEAFBEGFJ,2
BEAFBEICA,2
BEAFBEJIC,2
BEAFBFAFJ,2
BEAFBFBBG,2
BEAFBFBFC,2
BEAFBFCBA,2
BEAFBFCGD,2
BEAFBFCIF,2
BEAFBFDEA,3
BEAFBFDEB,2
BEAFBFDJA,4
BEAFBFFJJ,2
BEAFBFHAE,2
BEAFBFHAG,2
BEAFBGADH,4
BEAFBGAFF,2
BEAFBGAIG,2
BEAFBGDFE,2
BEAFBGDJA,2
BEAFBGFCB,2
BEAFBGFEG,2
BEAFBGGDB,2
BEAFBHAIC,2
BEAFBHBHJ,2
BEAFBHEFA,2
BEAFBHEGD,2
BEAFBHFIB,2
BEAFBHGJE,2
BEAFBHJBA,2
BEAFBHJIE,2
BEAFBIAFG,2
BEAFBICBI,2
BEAFBIEJG,2
BEAFBIGAA,4
BEAFBIHAC,2
BEAFBIHGJ,2
BEAFBIHHC,2
BEAFBIIDF,2
BEAFBIJBG,2
BEAFBJBFD,2
BEAFBJBHD,2
BEAFBJCGJ,2
BEAFBJDAB,5
BEAFBJDBH,2
BEAFBJEED,4
BEAFBJFEJ,2
BEAFBJHFI,4
BEAFBJHIJ,2
BEAFCABHG,2
BEAFCABJE,2
BEAFCADIJ,2
BEAFCAFCJ,2
BEAFCAIBJ,3
